# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 40K of event 'cycles'
# Event count (approx.): 7834943067802
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] __calc_delta
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] lru_gen_add_page
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] bio_uninit
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] bio_add_page
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] bio_add_page
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] mempool_free
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]  [k] map_id_range_down
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]  [k] make_kgid
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] update_process_times
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] workingset_refault
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] rcu_qs
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  kworker/2:2-eve  [kernel.vmlinux]  [k] rb_insert_color
     0.00%     0.00%  kworker/2:2-eve  [kernel.vmlinux]  [k] __vunmap
     0.00%     0.00%  kworker/2:2-eve  [kernel.vmlinux]  [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/2:2-eve  [kernel.vmlinux]  [k] free_work
     0.00%     0.00%  kworker/2:2-eve  [kernel.vmlinux]  [k] remove_vm_area
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] update_process_times
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] current_time
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] io_clean_op
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] rcu_qs
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] native_read_msr
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] policy_node
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] alloc_pages
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] lru_gen_add_page
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] clear_buddies
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]  [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] task_tick_fair
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] __calc_delta
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] bio_uninit
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3088     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] __softirqentry_text_start
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] call_timer_fn
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] run_timer_softirq
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] task_tick_fair
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] policy_node
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] charge_memcg
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] __slab_free
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] __cond_resched
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] trigger_load_balance
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] current_time
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] charge_memcg
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] bio_add_page
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] tick_program_event
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] xas_clear_mark
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] xas_init_marks
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] down_read
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] xas_start
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] bio_endio
     0.00%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] clear_buddies
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] rcu_qs
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] __xas_next
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] shrink_slab
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.00%     0.00%  fio              [kernel.vmlinux]  [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] unlock_page
     0.00%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] up_read
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] init_timer_key
     0.00%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] __mod_node_page_state
     0.00%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] __zone_watermark_ok
     0.00%     0.00%  :-1              [kernel.vmlinux]  [k] exit_io_context
     0.00%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] rb_next
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] wake_all_kswapds
     0.00%     0.00%  iou-wrk-3067     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] submit_bio_checks
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] to_nd_region
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] xas_nomem
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3073     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] io_clean_op
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] bad_range
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] workingset_refault
     0.00%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] rb_erase
     0.00%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] fput_many
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] make_kgid
     0.00%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] __read_end_io
     0.00%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] __count_memcg_events
